juego,Action,Casual,Indie,Simulation,Strategy,FreetoPlay,RPG,Sports,Adventure,Racing,EarlyAccess,MassivelyMultiplayer,AnimationModeling,WebPublishing,Education,SoftwareTraining,Utilities,DesignIllustration,AudioProduction,VideoProduction,PhotoEditing
327220,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449220,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436120,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458030,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
358830,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444800,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408240,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405550,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425380,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427640,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443580,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434540,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
446250,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444390,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423800,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
338310,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394010,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
455980,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
377140,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
427470,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388475,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450550,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453820,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406290,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405530,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431500,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432720,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
439940,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461010,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
408640,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461090,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
458820,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461400,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
366260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414290,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432480,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445130,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424780,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
458380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300260,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
461200,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394540,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444870,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
365200,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463850,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455830,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375210,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444250,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461140,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
446020,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
455030,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451640,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454030,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464640,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451680,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463320,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428830,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464380,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
433744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464860,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427250,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462170,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410810,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379210,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
458060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464130,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
332410,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449710,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428940,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
397320,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461520,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454420,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463390,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363250,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464230,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370940,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251270,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350271,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434490,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426929,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462960,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461750,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430120,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
460240,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
461230,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284410,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428430,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458640,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426920,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415480,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426921,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464810,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462950,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443650,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458530,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465691,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456440,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462730,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463200,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458830,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
457600,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444790,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461890,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463210,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439960,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463240,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
461280,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362350,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271240,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329280,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
446450,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461130,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462280,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454560,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
340680,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
462830,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433380,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386080,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
442860,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377480,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448260,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448050,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463710,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456810,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465340,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
436460,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465830,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465831,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446010,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464720,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463050,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445420,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459020,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465320,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463040,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465000,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
449470,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
465020,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
396700,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
465130,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443070,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321400,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
465832,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464900,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
370910,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
373880,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433750,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428540,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288140,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449390,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448020,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435519,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453090,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
405000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408110,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461880,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461580,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420790,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
461820,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350110,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449391,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470230,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425150,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463220,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471450,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465930,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469730,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444670,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
460960,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466580,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471240,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406670,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351990,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
325976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453060,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
468490,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413500,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451110,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
359870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462580,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433910,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466490,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449420,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
433090,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470770,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363520,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453270,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
466380,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464330,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
303310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465230,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
461640,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473520,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473510,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467930,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462660,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
466210,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
473430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
467210,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473850,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
283640,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402310,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445990,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471650,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473560,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388830,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471170,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254320,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368640,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
468800,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463610,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463440,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448310,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475180,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
453620,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395100,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372490,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
477830,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466960,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
343961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461380,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467950,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464240,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467850,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466790,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364880,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460970,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471570,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463810,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449394,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474910,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454600,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
473670,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466420,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415740,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
436470,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
472740,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467520,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
